from_to_hr,probability
"((229, 221), 9)",8.695400133329469e-05
"((229, 222), 6)",2.898466711109823e-05
"((229, 222), 7)",2.898466711109823e-05
"((229, 222), 8)",2.898466711109823e-05
"((229, 222), 9)",8.695400133329469e-05
"((229, 227), 7)",0.00011593866844439292
"((229, 227), 8)",0.0002898466711109823
"((229, 227), 9)",0.0002898466711109823
"((229, 239), 7)",2.898466711109823e-05
"((229, 247), 8)",2.898466711109823e-05
"((229, 247), 9)",5.796933422219646e-05
"((231, 6), 7)",5.796933422219646e-05
"((231, 8), 8)",2.898466711109823e-05
"((231, 9), 6)",2.898466711109823e-05
"((231, 9), 8)",2.898466711109823e-05
"((231, 58), 8)",5.796933422219646e-05
"((231, 58), 9)",2.898466711109823e-05
"((231, 65), 6)",2.898466711109823e-05
"((231, 153), 8)",2.898466711109823e-05
"((231, 153), 9)",2.898466711109823e-05
"((231, 172), 6)",2.898466711109823e-05
"((231, 172), 9)",2.898466711109823e-05
"((231, 173), 9)",5.796933422219646e-05
"((231, 179), 8)",2.898466711109823e-05
"((231, 181), 7)",2.898466711109823e-05
"((231, 185), 7)",2.898466711109823e-05
"((231, 185), 8)",2.898466711109823e-05
"((231, 185), 9)",2.898466711109823e-05
"((231, 202), 7)",5.796933422219646e-05
"((231, 202), 8)",5.796933422219646e-05
"((231, 204), 8)",2.898466711109823e-05
"((231, 222), 7)",2.898466711109823e-05
"((231, 227), 8)",2.898466711109823e-05
"((231, 227), 9)",2.898466711109823e-05
"((232, 6), 8)",2.898466711109823e-05
"((232, 6), 9)",0.00011593866844439292
"((232, 31), 8)",8.695400133329469e-05
"((232, 34), 8)",2.898466711109823e-05
"((232, 34), 9)",2.898466711109823e-05
"((232, 41), 8)",2.898466711109823e-05
"((232, 43), 8)",2.898466711109823e-05
"((232, 48), 9)",2.898466711109823e-05
"((232, 55), 8)",2.898466711109823e-05
"((232, 60), 9)",2.898466711109823e-05
"((232, 65), 9)",2.898466711109823e-05
"((232, 134), 6)",2.898466711109823e-05
"((232, 134), 7)",8.695400133329469e-05
"((232, 134), 9)",2.898466711109823e-05
"((232, 137), 8)",2.898466711109823e-05
"((232, 138), 9)",2.898466711109823e-05
"((232, 151), 9)",2.898466711109823e-05
"((232, 153), 7)",2.898466711109823e-05
"((232, 153), 8)",5.796933422219646e-05
"((232, 153), 9)",0.0002608620039998841
"((232, 161), 9)",2.898466711109823e-05
"((232, 163), 8)",2.898466711109823e-05
"((232, 163), 9)",2.898466711109823e-05
"((232, 167), 8)",2.898466711109823e-05
"((232, 169), 7)",5.796933422219646e-05
"((232, 169), 8)",5.796933422219646e-05
"((232, 169), 9)",8.695400133329469e-05
"((232, 171), 8)",2.898466711109823e-05
"((232, 176), 9)",2.898466711109823e-05
"((232, 181), 6)",2.898466711109823e-05
"((232, 185), 7)",2.898466711109823e-05
"((232, 185), 8)",8.695400133329469e-05
"((232, 185), 9)",2.898466711109823e-05
"((232, 195), 7)",2.898466711109823e-05
"((232, 195), 8)",2.898466711109823e-05
"((232, 195), 9)",2.898466711109823e-05
"((232, 196), 7)",2.898466711109823e-05
"((232, 196), 8)",2.898466711109823e-05
"((232, 198), 8)",2.898466711109823e-05
"((232, 202), 7)",2.898466711109823e-05
"((232, 202), 8)",2.898466711109823e-05
"((232, 202), 9)",2.898466711109823e-05
"((232, 203), 8)",2.898466711109823e-05
"((232, 207), 9)",2.898466711109823e-05
"((232, 209), 8)",2.898466711109823e-05
"((232, 218), 9)",2.898466711109823e-05
"((232, 219), 7)",2.898466711109823e-05
"((232, 219), 9)",2.898466711109823e-05
"((232, 221), 9)",2.898466711109823e-05
"((232, 227), 8)",8.695400133329469e-05
"((232, 227), 9)",2.898466711109823e-05
"((232, 234), 8)",2.898466711109823e-05
"((233, 5), 8)",2.898466711109823e-05
"((233, 202), 7)",2.898466711109823e-05
"((234, 41), 8)",2.898466711109823e-05
"((234, 122), 7)",2.898466711109823e-05
"((234, 134), 7)",5.796933422219646e-05
"((234, 134), 8)",2.898466711109823e-05
"((234, 134), 9)",5.796933422219646e-05
"((234, 137), 8)",2.898466711109823e-05
"((234, 137), 9)",2.898466711109823e-05
"((234, 138), 8)",2.898466711109823e-05
"((234, 153), 8)",5.796933422219646e-05
"((234, 153), 9)",0.00014492333555549114
"((234, 163), 7)",2.898466711109823e-05
"((234, 163), 9)",5.796933422219646e-05
"((234, 167), 8)",0.00011593866844439292
"((234, 167), 9)",0.00014492333555549114
"((234, 175), 8)",2.898466711109823e-05
"((234, 185), 6)",5.796933422219646e-05
"((234, 187), 7)",2.898466711109823e-05
"((234, 191), 8)",2.898466711109823e-05
"((234, 204), 8)",2.898466711109823e-05
"((234, 218), 8)",2.898466711109823e-05
"((234, 218), 9)",2.898466711109823e-05
"((234, 232), 9)",2.898466711109823e-05
"((234, 242), 8)",5.796933422219646e-05
"((236, 10), 9)",2.898466711109823e-05
"((236, 41), 7)",2.898466711109823e-05
"((236, 50), 9)",2.898466711109823e-05
"((236, 64), 8)",2.898466711109823e-05
"((236, 115), 9)",2.898466711109823e-05
"((236, 132), 9)",2.898466711109823e-05
"((236, 133), 8)",0.00011593866844439292
"((236, 134), 8)",2.898466711109823e-05
"((236, 146), 7)",2.898466711109823e-05
"((236, 147), 8)",2.898466711109823e-05
"((236, 148), 6)",2.898466711109823e-05
"((236, 148), 7)",2.898466711109823e-05
"((236, 148), 8)",0.00011593866844439292
"((236, 148), 9)",5.796933422219646e-05
"((236, 167), 6)",5.796933422219646e-05
"((236, 168), 7)",8.695400133329469e-05
"((236, 168), 8)",5.796933422219646e-05
"((236, 168), 9)",8.695400133329469e-05
"((236, 172), 9)",5.796933422219646e-05
"((236, 179), 7)",8.695400133329469e-05
"((236, 179), 8)",2.898466711109823e-05
"((236, 179), 9)",2.898466711109823e-05
"((236, 180), 8)",0.00011593866844439292
"((236, 180), 9)",2.898466711109823e-05
"((236, 181), 8)",5.796933422219646e-05
"((236, 185), 7)",2.898466711109823e-05
"((236, 191), 8)",5.796933422219646e-05
"((236, 191), 9)",2.898466711109823e-05
"((236, 194), 8)",2.898466711109823e-05
"((236, 196), 8)",2.898466711109823e-05
"((236, 202), 8)",2.898466711109823e-05
"((236, 203), 6)",2.898466711109823e-05
"((236, 204), 6)",2.898466711109823e-05
"((236, 207), 8)",2.898466711109823e-05
"((236, 225), 7)",2.898466711109823e-05
"((237, 65), 8)",2.898466711109823e-05
"((237, 121), 8)",2.898466711109823e-05
"((237, 134), 9)",2.898466711109823e-05
"((237, 138), 8)",2.898466711109823e-05
"((237, 138), 9)",2.898466711109823e-05
"((237, 169), 9)",2.898466711109823e-05
"((237, 178), 9)",5.796933422219646e-05
"((237, 180), 9)",2.898466711109823e-05
"((237, 185), 9)",2.898466711109823e-05
"((237, 204), 8)",2.898466711109823e-05
"((237, 224), 9)",2.898466711109823e-05
"((237, 227), 8)",2.898466711109823e-05
"((237, 232), 7)",2.898466711109823e-05
"((237, 232), 9)",5.796933422219646e-05
"((237, 251), 9)",2.898466711109823e-05
"((238, 6), 6)",2.898466711109823e-05
"((238, 6), 7)",2.898466711109823e-05
"((238, 65), 7)",2.898466711109823e-05
"((238, 65), 8)",2.898466711109823e-05
"((238, 153), 8)",2.898466711109823e-05
"((238, 179), 7)",2.898466711109823e-05
"((238, 181), 8)",5.796933422219646e-05
"((238, 181), 9)",5.796933422219646e-05
"((238, 198), 9)",2.898466711109823e-05
"((238, 202), 7)",2.898466711109823e-05
"((238, 202), 9)",2.898466711109823e-05
"((238, 213), 8)",2.898466711109823e-05
"((238, 239), 7)",2.898466711109823e-05
"((238, 244), 7)",2.898466711109823e-05
"((239, 6), 6)",5.796933422219646e-05
"((239, 6), 7)",0.0002608620039998841
"((239, 6), 8)",0.0007825860119996522
"((239, 6), 9)",0.0005796933422219646
"((239, 7), 7)",5.796933422219646e-05
"((239, 7), 8)",2.898466711109823e-05
"((239, 7), 9)",2.898466711109823e-05
"((239, 9), 7)",2.898466711109823e-05
"((239, 9), 8)",5.796933422219646e-05
"((239, 9), 9)",0.00011593866844439292
"((239, 31), 9)",2.898466711109823e-05
"((239, 41), 7)",2.898466711109823e-05
"((239, 41), 8)",2.898466711109823e-05
"((239, 41), 9)",2.898466711109823e-05
"((239, 43), 8)",2.898466711109823e-05
"((239, 43), 9)",5.796933422219646e-05
"((239, 44), 8)",2.898466711109823e-05
"((239, 44), 9)",2.898466711109823e-05
"((239, 55), 7)",2.898466711109823e-05
"((239, 55), 8)",2.898466711109823e-05
"((239, 60), 7)",2.898466711109823e-05
"((239, 60), 8)",0.00014492333555549114
"((239, 60), 9)",0.00011593866844439292
"((239, 63), 9)",8.695400133329469e-05
"((239, 64), 7)",2.898466711109823e-05
"((239, 64), 8)",8.695400133329469e-05
"((239, 64), 9)",0.00017390800266658938
"((239, 65), 6)",2.898466711109823e-05
"((239, 65), 7)",8.695400133329469e-05
"((239, 65), 8)",0.0004927393408886699
"((239, 65), 9)",0.0013332946871105185
"((239, 66), 9)",2.898466711109823e-05
"((239, 104), 8)",0.00014492333555549114
"((239, 104), 9)",0.00014492333555549114
"((239, 121), 9)",8.695400133329469e-05
"((239, 136), 7)",2.898466711109823e-05
"((239, 136), 8)",2.898466711109823e-05
"((239, 136), 9)",2.898466711109823e-05
"((239, 137), 8)",2.898466711109823e-05
"((239, 143), 8)",5.796933422219646e-05
"((239, 148), 6)",2.898466711109823e-05
"((239, 148), 7)",2.898466711109823e-05
"((239, 148), 9)",2.898466711109823e-05
"((239, 149), 8)",2.898466711109823e-05
"((239, 150), 8)",0.00017390800266658938
"((239, 150), 9)",0.00023187733688878585
"((239, 151), 7)",2.898466711109823e-05
"((239, 153), 7)",5.796933422219646e-05
"((239, 153), 8)",0.0004927393408886699
"((239, 153), 9)",2.898466711109823e-05
"((239, 155), 7)",2.898466711109823e-05
"((239, 167), 6)",2.898466711109823e-05
"((239, 167), 7)",0.00023187733688878585
"((239, 167), 8)",0.00043477000666647343
"((239, 167), 9)",0.0005796933422219646
"((239, 173), 8)",2.898466711109823e-05
"((239, 177), 8)",2.898466711109823e-05
"((239, 181), 6)",2.898466711109823e-05
"((239, 185), 6)",2.898466711109823e-05
"((239, 185), 7)",0.0005507086751108663
"((239, 185), 8)",0.0010434480159995363
"((239, 185), 9)",0.001623141358221501
"((239, 189), 7)",8.695400133329469e-05
"((239, 189), 8)",5.796933422219646e-05
"((239, 189), 9)",5.796933422219646e-05
"((239, 198), 8)",5.796933422219646e-05
"((239, 199), 7)",2.898466711109823e-05
"((239, 199), 8)",2.898466711109823e-05
"((239, 200), 8)",2.898466711109823e-05
"((239, 202), 6)",0.00011593866844439292
"((239, 202), 7)",0.0005796933422219646
"((239, 202), 8)",0.0015072026897771078
"((239, 202), 9)",0.002405727370221153
"((239, 203), 7)",2.898466711109823e-05
"((239, 203), 9)",2.898466711109823e-05
"((239, 204), 7)",2.898466711109823e-05
"((239, 204), 9)",2.898466711109823e-05
"((239, 207), 7)",2.898466711109823e-05
"((239, 207), 8)",0.00011593866844439292
"((239, 208), 9)",0.00014492333555549114
"((239, 209), 9)",2.898466711109823e-05
"((239, 217), 7)",8.695400133329469e-05
"((239, 218), 7)",2.898466711109823e-05
"((239, 221), 7)",2.898466711109823e-05
"((239, 221), 9)",5.796933422219646e-05
"((239, 222), 7)",8.695400133329469e-05
"((239, 222), 8)",0.00011593866844439292
"((239, 222), 9)",0.00023187733688878585
"((239, 225), 8)",2.898466711109823e-05
"((239, 227), 6)",2.898466711109823e-05
"((239, 227), 7)",5.796933422219646e-05
"((239, 227), 8)",0.0005217240079997682
"((239, 227), 9)",0.0003188313382220805
"((239, 229), 7)",2.898466711109823e-05
"((239, 231), 9)",5.796933422219646e-05
"((239, 232), 7)",5.796933422219646e-05
"((239, 244), 7)",2.898466711109823e-05
"((239, 244), 8)",2.898466711109823e-05
"((239, 247), 8)",5.796933422219646e-05
"((239, 247), 9)",5.796933422219646e-05
"((240, 144), 9)",2.898466711109823e-05
"((240, 153), 9)",2.898466711109823e-05
"((240, 164), 9)",2.898466711109823e-05
"((240, 195), 8)",2.898466711109823e-05
"((240, 220), 9)",2.898466711109823e-05
"((242, 7), 7)",5.796933422219646e-05
"((242, 7), 8)",2.898466711109823e-05
"((242, 31), 7)",2.898466711109823e-05
"((242, 34), 7)",5.796933422219646e-05
"((242, 44), 7)",0.00023187733688878585
"((242, 134), 7)",2.898466711109823e-05
"((242, 156), 7)",2.898466711109823e-05
"((242, 164), 7)",2.898466711109823e-05
"((242, 188), 7)",2.898466711109823e-05
"((242, 197), 6)",2.898466711109823e-05
"((242, 197), 7)",8.695400133329469e-05
"((242, 220), 6)",2.898466711109823e-05
"((242, 220), 9)",2.898466711109823e-05
"((242, 224), 9)",2.898466711109823e-05
"((242, 228), 8)",2.898466711109823e-05
"((242, 232), 9)",5.796933422219646e-05
"((242, 234), 8)",5.796933422219646e-05
"((242, 234), 9)",2.898466711109823e-05
"((242, 250), 9)",2.898466711109823e-05
"((244, 6), 7)",0.00023187733688878585
"((244, 6), 8)",8.695400133329469e-05
"((244, 6), 9)",5.796933422219646e-05
"((244, 7), 9)",2.898466711109823e-05
"((244, 9), 6)",2.898466711109823e-05
"((244, 9), 8)",5.796933422219646e-05
"((244, 9), 9)",8.695400133329469e-05
"((244, 58), 8)",2.898466711109823e-05
"((244, 58), 9)",2.898466711109823e-05
"((244, 60), 8)",2.898466711109823e-05
"((244, 60), 9)",2.898466711109823e-05
"((244, 64), 9)",2.898466711109823e-05
"((244, 65), 8)",5.796933422219646e-05
"((244, 65), 9)",0.00014492333555549114
"((244, 143), 9)",5.796933422219646e-05
"((244, 148), 9)",5.796933422219646e-05
"((244, 150), 8)",5.796933422219646e-05
"((244, 167), 7)",0.00011593866844439292
"((244, 167), 8)",0.00011593866844439292
"((244, 167), 9)",0.00011593866844439292
"((244, 172), 8)",2.898466711109823e-05
"((244, 172), 9)",5.796933422219646e-05
"((244, 173), 9)",2.898466711109823e-05
"((244, 185), 8)",0.0002028926697776876
"((244, 185), 9)",0.0002608620039998841
"((244, 189), 9)",2.898466711109823e-05
"((244, 195), 9)",2.898466711109823e-05
"((244, 202), 7)",0.00014492333555549114
"((244, 202), 8)",0.00034781600533317876
"((244, 202), 9)",0.0002608620039998841
"((244, 203), 7)",2.898466711109823e-05
"((244, 203), 9)",2.898466711109823e-05
"((244, 204), 7)",2.898466711109823e-05
"((244, 204), 8)",2.898466711109823e-05
"((244, 204), 9)",2.898466711109823e-05
"((244, 205), 7)",2.898466711109823e-05
"((244, 205), 8)",0.00011593866844439292
"((244, 205), 9)",2.898466711109823e-05
"((244, 215), 9)",2.898466711109823e-05
"((244, 221), 9)",5.796933422219646e-05
"((244, 222), 8)",5.796933422219646e-05
"((244, 222), 9)",5.796933422219646e-05
"((244, 227), 6)",2.898466711109823e-05
"((244, 227), 7)",5.796933422219646e-05
"((244, 227), 8)",8.695400133329469e-05
"((244, 227), 9)",0.00011593866844439292
"((244, 231), 8)",2.898466711109823e-05
"((244, 231), 9)",2.898466711109823e-05
"((244, 239), 9)",2.898466711109823e-05
"((244, 247), 9)",5.796933422219646e-05
"((245, 138), 8)",2.898466711109823e-05
"((245, 181), 8)",2.898466711109823e-05
"((245, 222), 9)",2.898466711109823e-05
"((247, 5), 6)",2.898466711109823e-05
"((247, 6), 6)",0.00011593866844439292
"((247, 6), 7)",0.0002608620039998841
"((247, 6), 8)",0.0002028926697776876
"((247, 6), 9)",0.0002028926697776876
"((247, 9), 8)",2.898466711109823e-05
"((247, 9), 9)",2.898466711109823e-05
"((247, 31), 8)",2.898466711109823e-05
"((247, 60), 6)",2.898466711109823e-05
"((247, 60), 8)",2.898466711109823e-05
"((247, 60), 9)",5.796933422219646e-05
"((247, 63), 8)",2.898466711109823e-05
"((247, 64), 7)",2.898466711109823e-05
"((247, 64), 8)",2.898466711109823e-05
"((247, 65), 7)",0.0002028926697776876
"((247, 65), 8)",0.0002028926697776876
"((247, 65), 9)",0.0005217240079997682
"((247, 104), 7)",2.898466711109823e-05
"((247, 127), 8)",2.898466711109823e-05
"((247, 148), 8)",2.898466711109823e-05
"((247, 150), 7)",2.898466711109823e-05
"((247, 150), 8)",5.796933422219646e-05
"((247, 150), 9)",2.898466711109823e-05
"((247, 153), 6)",2.898466711109823e-05
"((247, 153), 8)",5.796933422219646e-05
"((247, 167), 7)",2.898466711109823e-05
"((247, 167), 8)",0.00017390800266658938
"((247, 167), 9)",0.00014492333555549114
"((247, 172), 7)",5.796933422219646e-05
"((247, 172), 9)",2.898466711109823e-05
"((247, 181), 7)",0.00011593866844439292
"((247, 181), 8)",2.898466711109823e-05
"((247, 181), 9)",0.00014492333555549114
"((247, 185), 6)",2.898466711109823e-05
"((247, 185), 7)",0.00014492333555549114
"((247, 185), 8)",0.0006956320106663575
"((247, 185), 9)",0.00011593866844439292
"((247, 189), 7)",2.898466711109823e-05
"((247, 189), 9)",5.796933422219646e-05
"((247, 194), 9)",5.796933422219646e-05
"((247, 195), 8)",8.695400133329469e-05
"((247, 198), 8)",2.898466711109823e-05
"((247, 199), 7)",2.898466711109823e-05
"((247, 199), 8)",8.695400133329469e-05
"((247, 202), 6)",2.898466711109823e-05
"((247, 202), 7)",0.00023187733688878585
"((247, 202), 8)",0.0006666473435552592
"((247, 202), 9)",0.0005507086751108663
"((247, 203), 7)",2.898466711109823e-05
"((247, 203), 8)",2.898466711109823e-05
"((247, 204), 8)",5.796933422219646e-05
"((247, 205), 8)",2.898466711109823e-05
"((247, 205), 9)",2.898466711109823e-05
"((247, 207), 7)",2.898466711109823e-05
"((247, 207), 8)",2.898466711109823e-05
"((247, 207), 9)",2.898466711109823e-05
"((247, 208), 6)",2.898466711109823e-05
"((247, 213), 9)",5.796933422219646e-05
"((247, 214), 9)",2.898466711109823e-05
"((247, 221), 6)",2.898466711109823e-05
"((247, 221), 7)",2.898466711109823e-05
"((247, 221), 8)",2.898466711109823e-05
"((247, 221), 9)",2.898466711109823e-05
"((247, 222), 6)",2.898466711109823e-05
"((247, 222), 7)",5.796933422219646e-05
"((247, 222), 8)",5.796933422219646e-05
"((247, 222), 9)",8.695400133329469e-05
"((247, 225), 8)",5.796933422219646e-05
"((247, 225), 9)",5.796933422219646e-05
"((247, 227), 6)",5.796933422219646e-05
"((247, 227), 7)",5.796933422219646e-05
"((247, 227), 8)",8.695400133329469e-05
"((247, 227), 9)",0.0002028926697776876
"((247, 229), 7)",2.898466711109823e-05
"((247, 229), 9)",2.898466711109823e-05
"((247, 231), 8)",2.898466711109823e-05
"((247, 239), 7)",2.898466711109823e-05
"((247, 244), 8)",5.796933422219646e-05
"((248, 34), 8)",2.898466711109823e-05
"((248, 45), 9)",2.898466711109823e-05
"((248, 65), 7)",0.0002028926697776876
"((248, 65), 8)",2.898466711109823e-05
"((248, 104), 9)",2.898466711109823e-05
"((248, 134), 7)",5.796933422219646e-05
"((248, 134), 9)",2.898466711109823e-05
"((248, 153), 7)",2.898466711109823e-05
"((248, 167), 8)",5.796933422219646e-05
"((248, 185), 7)",2.898466711109823e-05
"((248, 203), 7)",2.898466711109823e-05
"((248, 218), 8)",2.898466711109823e-05
"((248, 220), 9)",2.898466711109823e-05
"((248, 224), 9)",2.898466711109823e-05
"((248, 237), 9)",2.898466711109823e-05
"((250, 6), 8)",2.898466711109823e-05
"((250, 42), 8)",2.898466711109823e-05
"((250, 55), 9)",2.898466711109823e-05
"((250, 104), 7)",2.898466711109823e-05
"((250, 111), 7)",2.898466711109823e-05
"((250, 121), 9)",2.898466711109823e-05
"((250, 134), 6)",2.898466711109823e-05
"((250, 134), 8)",2.898466711109823e-05
"((250, 134), 9)",5.796933422219646e-05
"((250, 135), 8)",2.898466711109823e-05
"((250, 153), 9)",5.796933422219646e-05
"((250, 154), 9)",8.695400133329469e-05
"((250, 168), 9)",2.898466711109823e-05
"((250, 176), 7)",5.796933422219646e-05
"((250, 176), 8)",5.796933422219646e-05
"((250, 176), 9)",5.796933422219646e-05
"((250, 185), 7)",2.898466711109823e-05
"((250, 202), 8)",2.898466711109823e-05
"((250, 202), 9)",2.898466711109823e-05
"((250, 224), 8)",2.898466711109823e-05
"((250, 224), 9)",2.898466711109823e-05
"((250, 231), 9)",2.898466711109823e-05
"((250, 248), 9)",2.898466711109823e-05
"((251, 7), 6)",2.898466711109823e-05
"((251, 33), 9)",5.796933422219646e-05
"((251, 35), 8)",2.898466711109823e-05
"((251, 41), 8)",2.898466711109823e-05
"((251, 47), 8)",2.898466711109823e-05
"((251, 59), 8)",2.898466711109823e-05
"((251, 118), 9)",2.898466711109823e-05
"((251, 134), 7)",2.898466711109823e-05
"((251, 134), 8)",2.898466711109823e-05
"((251, 134), 9)",2.898466711109823e-05
"((251, 138), 8)",2.898466711109823e-05
"((251, 139), 9)",2.898466711109823e-05
"((251, 153), 6)",8.695400133329469e-05
"((251, 202), 9)",2.898466711109823e-05
"((251, 218), 6)",2.898466711109823e-05
"((251, 218), 8)",2.898466711109823e-05
"((251, 220), 9)",5.796933422219646e-05
"((251, 222), 7)",2.898466711109823e-05
"((251, 223), 8)",2.898466711109823e-05
